Machine_ID,Temperature,Run_Time,Downtime_Flag
M1,61.70203996626926,274.1381301831623,0
M37,91.47882239181271,563.9775230954334,1
M7,79.32537221493949,133.40091385099697,1
M10,114.91076414055775,262.67081156257734,0
M32,93.9896761984185,290.0439347195288,0
M19,88.22192387804694,643.1538575681999,1
M27,99.76680303497508,232.70826932418066,1
M1,70.64516490419899,661.1112523434274,1
M28,82.33629162030779,959.4916514339557,0
M13,59.02909899989828,414.9114106757293,0
M22,60.328021424784346,485.80994141518374,0
M41,82.2100095702192,326.25919033114303,0
M29,87.91492957763876,287.66315456721344,0
M24,103.03655643222123,353.06588015136026,1
M1,97.45981876312018,334.1117989529487,0
M25,71.1223954444715,480.69603229687067,1
M17,64.01930509840771,309.89948326199703,0
M41,68.34499358666791,628.62797263169,0
M18,61.507930442545074,945.8059980337877,1
M8,77.75273733949682,463.75982096746037,1
M42,83.05694445088469,261.19579262383473,1
M15,64.08991570059753,791.8581130433055,0
M27,104.26376583618014,127.1194237711193,0
M32,78.11359714385677,108.97007623334395,1
M9,55.118020030548365,646.8930859819334,1
M39,53.68881666632264,898.0989682288258,1
M14,64.44713820127565,849.5989512378076,1
M42,50.2646424153916,428.68597897438445,1
M41,89.70324442737666,999.9826044590291,1
M30,101.28039417620862,196.83230655860507,1
M41,83.30922840362122,317.34760113457054,1
M16,84.62838465374108,471.22471541098275,0
M18,64.71000568524781,438.0372279705774,0
M6,57.74234655954547,934.9925434206311,1
M22,56.81852485125849,609.8949322795511,1
M40,59.40486976928412,955.4925969802873,0
M18,57.821685771258956,767.4760311862563,0
M47,52.616774397703544,269.31153378244426,0
M32,67.40530091134328,532.9802846709454,0
M27,99.13566050438457,834.0502413234016,1
M26,62.768301165164246,648.3799592625012,1
M45,90.85551347541812,723.5082036191934,0
M29,116.72391756541043,827.4890173603778,0
M46,90.66727678259018,104.65420075186714,0
M9,68.44663175322387,688.6789913754411,0
M34,109.03227308058493,789.2819308685752,1
M32,55.48921057558917,293.53737046415335,1
M38,109.49721696758024,954.5194758765459,0
M1,57.470179210725746,657.8844618622676,0
M36,82.81370000462829,333.01584464575535,1
M18,67.09040674912664,751.623549484058,1
M27,68.98539380739683,408.787494157796,1
M5,56.92497454047668,985.8288125254641,1
M6,96.2056637678878,635.6371896276142,1
M19,115.47298575448224,526.7042863550327,0
M28,111.6275300961866,110.30024656827473,0
M21,118.90748425316464,798.9250530679172,0
M19,115.94105478537777,121.14539938181785,1
M42,78.24193064689078,689.4667189606616,0
M35,62.19160914871766,918.6865246136821,0
M21,97.28969153520327,794.887074054333,0
M37,63.86921185974825,185.74023113958143,0
M29,111.01917231069754,451.4809783678077,0
M22,88.30169627137032,343.35039623044383,0
M45,112.77845417715386,336.71194277426093,1
M4,56.829454809445345,782.1742942541711,1
M10,63.37528813119064,749.3623934540253,1
M20,56.446438068227344,249.22031698506385,0
M43,97.3207781764119,887.1756973843567,1
M6,101.57180080481099,522.5930389535904,1
M28,77.62297440761705,565.1960780060263,1
M30,116.95137008394579,232.04970562070733,0
M14,58.8886891477742,530.9584304365337,0
M28,73.70283003073624,993.056601546708,1
M27,114.92972132718631,194.5790046184951,0
M34,103.14734924156733,951.4897403482308,1
M19,55.47814241265243,456.3488782153165,1
M24,97.19802400779359,748.0909714785099,1
M10,108.91718301231317,441.96608212449587,1
M19,60.56502575608494,946.7832590137668,1
M18,80.67569785847309,519.1088867317446,0
M39,117.53166134180614,966.1230597826567,0
M44,99.55169994555555,206.92455972131881,0
M41,111.9606050697517,335.24365397661273,1
M43,104.38939960435037,174.16537185703623,1
M2,119.99526833356614,987.3827951812868,0
M36,80.12270780017435,358.9787185849268,1
M38,73.37141174317503,560.2527990928681,0
M24,64.42296377740215,303.9743259811807,0
M21,93.69831606816378,561.6978165101034,1
M35,58.52336987317711,589.53465164102,1
M4,79.3651510709532,950.906043091788,0
M33,116.67955078589252,292.5024658084151,0
M45,85.20162225608604,555.0618995179398,1
M24,54.9228828714256,269.13270678584234,1
M11,53.23677935698908,901.4729650230424,1
M31,106.41877119274764,805.6753185568638,0
M35,59.98098231211267,266.6307378622805,1
M41,104.03574567516605,356.18033970439046,0
M32,81.70583340240194,711.8950323497651,0
M20,81.71759451719204,520.1859173914372,0
M50,60.37363983144656,840.8567124651315,0
M33,67.3985465867578,599.155706874794,0
M24,105.37849175347111,748.1527690137135,1
M11,77.63595697581015,402.39598476451255,0
M14,109.19673147344295,385.4136836679725,1
M9,61.31186414210401,303.0133453012922,0
M21,107.38757718811495,179.99612466046074,1
M36,66.92854861703857,274.1813332773718,1
M14,85.47307154024784,593.6871476742183,0
M46,119.90058319092716,564.3245492751466,1
M18,98.23722889536899,381.9700765198477,0
M42,67.89019713605046,569.3949940241619,0
M26,76.08922023415893,876.8487038452898,0
M16,51.32280681865149,165.81399172336833,0
M32,80.632352026418,529.4329041719994,0
M23,87.61837857481376,658.5502395009102,0
M39,53.39580698547467,593.4445611523604,0
M40,59.22058153123909,740.6807331451552,1
M6,97.91467401485909,678.7786939116077,0
M3,67.48739340447186,552.807561709041,1
M13,86.02565619697339,568.2834310812591,1
M2,78.09213351148586,466.1454736084064,0
M26,80.38897543241487,275.5874267564635,1
M15,103.97308162722501,857.0783714152055,0
M32,108.43641773573698,737.2705137939273,1
M9,115.834224027146,591.5054153261772,0
M15,76.4053929941295,594.9502707842478,0
M47,118.75157020492227,458.62863920290545,1
M28,59.62598609195012,156.4894091591783,0
M38,97.69121876560106,695.8983253068157,0
M5,88.54840489219299,522.1761178292572,1
M46,62.309775097614036,500.12492101587134,1
M42,85.12158516463725,193.27963074869714,0
M9,90.27867404736529,452.41087660526324,1
M3,92.55177497579055,154.60894305887442,1
M41,71.33748102826323,716.7857043839582,1
M12,117.00111520080922,515.1430451585752,1
M15,113.85836323150065,702.9737623847645,1
M4,118.06512342582175,921.9345681787647,1
M13,86.58324731750645,836.5757519062602,0
M39,60.3035279710224,771.533337668639,1
M34,101.73845936687229,496.2169613153074,1
M37,59.483834346846194,958.389116107904,0
M15,91.74307748699152,273.0421808227811,0
M34,79.36922122669282,745.8204409843239,1
M39,74.39559575832043,106.14702004498628,0
M35,92.15051854634014,253.8146696577568,1
M50,72.94473636540434,439.5527398121858,0
M31,89.15357331525563,353.8876688945652,0
M31,95.96867932213806,116.79227102295808,1
M26,76.25936679240496,316.494151072556,1
M45,84.9470623670895,794.7795967826078,1
M23,71.36107376425034,830.759653478322,1
M7,109.73668310860432,590.4969088700489,1
M36,110.90294612643993,636.5426896647859,1
M7,86.73007428161162,468.2854912900132,1
M25,107.34743680326828,832.673593387609,0
M46,97.81401679433588,249.9928964350602,0
M37,65.56760578220364,199.664269680436,0
M49,108.92764225996999,243.28327001502697,0
M29,101.58128063273075,939.6832864641383,1
M1,78.79999184315685,234.52070912047571,0
M35,119.82193747512237,781.2267240259415,1
M28,56.09579566968904,967.9393320630068,0
M26,106.15833259710917,984.6434015999469,0
M34,91.33272296812768,117.71607575474573,1
M20,91.62714251998707,318.28129533963283,0
M15,105.50817666359792,813.8379723287202,0
M38,107.51344867807273,672.0634260515237,1
M16,59.28387568686433,210.22262849667436,0
M19,98.31030247611801,401.9706573122304,1
M41,78.87838147067129,116.26027309518138,0
M10,82.74585445147947,797.1172567061969,1
M43,117.95783919930153,884.0124549149984,0
M30,64.06180751256832,634.0614844649034,1
M1,113.89416738963138,604.3428592374457,0
M11,92.12638841609515,152.04628632236137,1
M48,109.65772240334081,872.129653655473,1
M27,68.13460562709594,678.2968301651551,0
M46,117.12660466313939,225.79090337525443,1
M11,89.09668560864743,191.03795622293921,0
M21,73.6134082373002,875.7692057561368,0
M7,87.32723336555739,462.28148769718354,1
M18,87.5460758960885,412.06763285323444,0
M15,112.60329113531006,622.0737654012261,0
M9,75.34959236303166,397.61677096552285,0
M14,90.49824697450406,936.6535598699971,0
M13,97.88105198263565,228.92283656013902,1
M12,63.85572715258802,626.1923722159821,1
M15,97.03877433909943,613.4275797030817,1
M43,119.68288837106083,438.0177957741267,1
M32,112.73233267634238,611.0400659618856,1
M31,95.17355190944923,192.23533160476518,1
M33,89.27788369629033,770.141995551884,0
M49,69.12535461509498,746.0663580686015,0
M25,98.8936502109436,761.9595119670554,0
M19,80.07345972518462,508.6694937159116,0
M36,82.89220447396974,194.65746644661147,0
M39,116.12176106011289,922.8274886566343,1
M20,85.35647891023991,116.3059068318747,0
M16,113.28285129509183,681.4030450483431,1
M4,119.37315221813917,710.9622772475107,1
M26,64.7658235690436,864.5156729541491,0
M26,115.62906260425123,507.32392596275247,1
M34,101.66411727362626,903.9189274430661,0
M20,70.08282291819704,922.5580184015163,1
M25,78.9995772164796,850.0788793518836,0
M36,54.0469659756209,805.9874886247409,1
M32,95.78698110346258,787.4441521872503,1
M46,90.65245378278419,412.03613581241854,0
M2,117.38758228199369,330.86328573238825,0
M33,98.69179344179963,483.5559219488909,1
M32,57.48818517541786,924.6123313312262,1
M38,107.85197331621177,507.94004396062746,1
M20,79.13663001089063,915.3226129892012,1
M40,75.54885200573423,594.8535585461037,1
M13,81.20997675818657,937.7894275961015,1
M29,79.77204135844741,460.9890278283252,1
M38,102.74591873560865,539.2461920163037,0
M23,112.99073975415479,257.95821356471447,0
M37,97.26524869437782,561.1380617366912,1
M16,102.22051286402842,671.7806931237155,1
M35,79.48546944234033,764.2616178426391,1
M22,65.80255418009092,493.85085316081233,0
M25,56.205600873445796,626.0181508808522,0
M15,99.82800269496438,385.3215602090079,1
M21,58.67102725921106,818.1605789136394,1
M1,104.65529467828222,712.0952684041355,0
M38,118.65272915305951,640.6183271558775,1
M23,104.4384153138505,973.5940509117073,0
M34,64.79021856534196,697.6484560306658,1
M7,72.4349890846928,847.4283467047311,0
M50,69.03636293441649,947.3544361054142,1
M5,88.1027346012708,640.8502090660785,1
M20,76.78210912402233,236.9094143534268,0
M16,104.29959580748454,380.6694014183229,1
M11,55.25150716501044,648.3326927913653,1
M47,105.64655948417402,778.5384733301023,0
M30,60.949525557152846,387.6602955961721,0
M33,60.64367678549375,922.6568087610168,1
M24,115.08120766903052,872.8678338680072,0
M6,90.26103130929891,729.2771679410581,1
M5,61.03491593588721,948.6720475867937,1
M41,86.53538803865669,173.29069134887996,0
M15,75.64484412849362,544.4717583899751,0
M31,75.59197526097792,785.1297359683763,0
M31,57.13662304126325,539.8039801552635,0
M9,50.236358724946705,327.93021423934476,0
M35,108.22964977574736,946.5601934888489,0
M5,78.6582014103877,103.51799516331012,0
M2,82.62414882537546,660.2255091775995,1
M30,91.3779087049656,375.81168867704724,1
M41,89.72979452512058,849.4981496224451,1
M25,87.0594598609519,934.5688232347693,0
M24,65.98477493615177,704.2688622146616,0
M24,66.06908519872967,344.49487623396476,0
M36,72.75184734998012,324.48557959049833,1
M34,102.29052962954214,819.6366380087736,0
M40,70.08306435156572,493.7325108799701,1
M50,74.02578430608065,883.5380024493099,1
M12,101.42393458418466,378.0191445902486,0
M4,91.42329793949607,879.9053717319927,1
M44,85.53148874418895,225.18246351104818,1
M45,101.76937648368633,611.6418668947342,1
M5,118.58369226811176,771.6295452973583,0
M7,108.50369650581945,293.70243554929107,1
M31,112.21480494116503,134.51534832069368,1
M33,91.1057069161975,215.68965449540576,0
M13,76.70856218704193,285.63184098799,1
M21,52.75198158379058,398.20085605816996,1
M10,72.3214822417631,192.58094359208798,1
M49,63.52440177810228,732.3899905897795,1
M9,87.02407324939225,366.659125839053,0
M46,75.36994158632922,473.2416522938479,0
M50,94.85868362107529,927.661090340682,1
M7,66.2325957916101,534.8510277265824,1
M17,89.11511851100678,477.4170980911521,1
M29,78.69030552753826,490.00723980472253,1
M17,113.94075468234408,929.2853286285865,1
M48,105.44989903571343,255.59342456455306,1
M28,103.40632700799307,687.1549730203188,0
M49,54.541340442271334,877.7821388796845,1
M16,74.85330417153361,142.294925708568,0
M35,65.47798287992265,296.78739227834484,0
M23,93.23958080582712,137.11125073004246,0
M11,91.7563830760858,705.6005056850698,1
M20,96.73758392913827,139.17105151427856,1
M46,111.96370238713531,943.0555875724442,1
M32,57.99408066368929,917.2803978253509,0
M50,104.44250155318434,446.79519367501837,1
M5,111.63458272168737,740.2528952886603,0
M27,93.84844367120033,497.03564193047913,0
M45,117.11038732980673,225.5268457861594,1
M18,95.4840506142379,375.65076495373575,0
M11,111.89991286180214,273.74598382505206,1
M29,62.755018860899874,431.6594556344722,1
M45,107.26413280096425,379.2107262284762,0
M9,65.74034045421776,740.6171683885007,0
M28,114.5399373087188,498.0924393958299,0
M5,61.780125772985215,280.95300035795935,1
M34,76.97273487483,764.1418858995304,1
M47,69.81234845204293,241.2434518848365,0
M23,100.05405918235661,248.15981838192053,0
M22,74.71426792969137,605.7483375458229,1
M16,71.70060159343419,475.3970036411392,1
M32,86.81599991482841,285.15895053553635,1
M27,60.57198313541041,453.26352372519324,0
M21,72.25242215758527,324.9958529796414,0
M25,85.88028851739296,616.2858282411887,0
M35,91.98846387146489,632.8212652375847,0
M29,80.55797815067758,797.5361270571113,0
M19,60.905426335332336,545.7894081425309,1
M15,118.5292062588267,145.37262985133276,1
M31,91.93861188591464,956.625993380052,1
M18,92.3805216843705,375.7131312462822,0
M5,73.04337110458815,357.6115982912829,0
M48,73.37298552333061,672.5786459225251,0
M40,119.05252000004243,590.1448222083234,0
M41,113.38396606610787,663.6861084359429,0
M8,116.45145991017259,797.8450513418034,0
M16,70.97813252140709,391.9768147645407,1
M39,65.14213481589543,570.5942514505273,0
M49,66.47267470983175,919.0492476874535,1
M6,102.86655999277963,408.1423188723137,1
M17,84.44783523251557,363.8969904220598,0
M9,78.53546766006171,155.9902950524334,0
M44,104.83963735957009,587.687830662809,0
M25,82.33289695860981,162.246553041154,0
M7,104.99883503769831,143.89225743818184,1
M48,106.79545626641058,506.7363748869319,0
M33,88.97844238174781,656.4659633928366,0
M5,64.77700094000556,113.10286844423123,0
